Date,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,Pickup Location,Drop Location,Avg VTAT,Avg CTAT,Reason for cancelling by Customer,Cancelled Rides by Driver,Driver Cancellation Reason,Incomplete Rides,Incomplete Rides Reason,Booking Value,Ride Distance,Driver Ratings,Customer Rating,Payment Method
"December 14, 2025",21:10:28,UBR189744,Incomplete,cust42717,Uber Go,Rajouri Garden,Janakpuri,14.2,53.7,,NO,,Yes,Not Available,,7.4,,,UPI
2025-12-04,10:24 PM,UBR120607,Completed,CUST66385,Not Available,Saket,Ghaziabad,120.0,20.3,,No,,NO,,275.8,10.3,5.0,4.8,Debit Card
2025-03-19,-,UBR107891,Customer Cancelled,CUST70676,null,Vasant Kunj,Saket,15.1,56.3,N/A,no,,no,,706.9,,,,UPI
2025-03-24,02:53:23,UBR144378,Completed,CUST49319,Uber Go,Gurugram,Saket,5.1,14.8,,No,,No,,NA,7.9,4.5,-,upi
2025-06-02,10:58 AM,UBR156983,Customer Cancelled,CUST25852,Uber Auto,MG Road,New Delhi,8.6,27.2,Driver is too far,N/A,,NO,,116.4,2.0,,NULL,Cash
2025-09-02,15:40:35,UBR177489,Completed,,Uber Auto,DLF Phase 1,MG Road,10.2,21.1,,No ,,No,,140.5,6.1,4.5,3.9,Cash
2025-01-09,13:57:03,UBR110861,Completed,CUST55644,Uber Go,Noida Sector 18,Janakpuri,9.4,31.3,,No ,,No,,183.8,4.7,4.7,4.6,UPI
2025-08-13,10:20:37,UBR126698,Completed,,Uber Go,New Delhi,Janakpuri,14.2,47.4,,No ,,No,,267.1,9.5,4.7,4.8,Cash
2025-08-30,17:40:09,UBR165991,Completed,CUST59776,Uber Go,Rajouri Garden,Hauz Khas,Unknown,44.9,,No ,,NO,,454.0,17.6,4.4,4.8,Wallet
2025/12/31,8:49 PM,UBR900032,Completed,CUST26205,Uber Go,IGI Airport,Vasant Kunj,14.7,47.5,,No,,No,NULL,677.0,17.2,4.2,4.9,NA
2025-08-15,09:13:27,UBR187889,completed,cust52822,Uber Auto,noida sector 18,Gurugram,17.0,Not Available,NA,NO,,NO,,160.2,3.4,4.4,4.8,UPI
2025-05-01,15:30:29,UBR165344,completed,CUST58163,Bike,Vaishali,Hauz Khas,3.4,16.7,Unknown,No ,,NO,,N/A,Unknown,3.8,4.9,UPI
2025-05-01,22:47:21,UBR117689,Completed,CUST59938,UberAuto,null,Kaushambi,5.3,17.0,,No,,no,,266.5,10.2,4.6,4.5,Credit Card
nan,14:11:52,UBR900340,Completed,CUST30887,Uber Go,Hauz Khas,Aerocity,7.5,19.3,NULL,NO,,No ,,N/A,17.4,4.3,"""4.933396227017198""",UPI
2025-10-22,14:13:23,UBR163031,completed, CUST72679,Uber Auto,Anand Vihar,Kashmere Gate,5.2,18.8,,No ,,NO,,289.0,NULL,4.0,4.9,Cash
2025-10-06,18:49:47,UBR163619,Completed,CUST36511,Uber Auto,N/A,NA,11.7,53.2,,NO,,No ,,15000,29.7,4.6,4.2,UPI
10-29-2025,16:34:18,UBR100524,Customer Cancelled,CUST66779,Uber Premier,Karol Bagh,Cyber City,8.2,17.4,Wait time too long,NO,,no,,,13.0,,,null
2025-01-12,10:01 AM,UBR164213,Completed,CUST36186,Uber Auto,Rajouri Garden,Cyber City,12.2,47.1,,NO,,no,,210.3,6.3,4.5,5.0,Debit Card
2025-09-26,22:54:37,UBR177663,Incomplete,CUST52826,Uber Auto,Lajpat Nagar,Anand Vihar,6.1,20.3,,no,,NA,Other,,,,,UPI
2025-12-31,20:37:42,UBR198006,Completed,cust39906,Uber Go,Anand Vihar,Rohini,14.7,56.6,,NA,,NO,,NULL,23.3,5.0,4.5,Wallet
"February 02, 2025",N/A,UBR141801,Completed,CUST51512,Uber Auto,Hauz Khas,Lajpat Nagar,16.4,49.9,,NO,,No,,443.9,10.1,3.5,nan,Credit Card
2025-01-06,05:26:03,UBR104931,COMPLETED,CUST74751,Uber XL,Karol Bagh,Saket,4.8,24.1,,No ,,no,,446.6,22.9,4.8,4.8,Cash
,-,UBR178320,Completed ,CUST23029,Bike,New Delhi Railway Station,Delhi,9.2,46.1,,no,,No,,unknown,28.0,4.8,4.3,UPI
2025-09-17,12:01:49,UBR173371,driver cancelled,CUST72960,Uber Go,Karol Bagh,Noida Sector 18,8.2,,,Yes ,Traffic,no,,Unknown,6.1,NULL,N/A,UPI
2025-09-11,3:25 PM,UBR119224,Completed,CUST45547,UberAuto,Aerocity,New Delhi Railway Station,3.6,14.8,,NO,,No,,327.8,13.4,3.9,5 stars,Cash
2025-04-12,11:15:53,UBR156942,completed,NULL,uber xl,IGI Airport,Indirapuram,7.3,null,,No,,null,,778.2,28.3,3.9,5.0,UPI
2025-04-13,18:57:19,UBR141661,COMPLETED,CUST72870,Uber Premier,Anand Vihar,Rohini,17.2,60.0,,No ,,No,,166.9,3.7,5.0,4.6,Cash
2025-11-19,09:54:02,UBR115102,Completed,CUST62989,Moto,Cyber City,Lajpat Nagar,11.8,36.8,,N/A,,No,,242.4,4.7,3.9,4.8,N/A
2025-01-18,12:42:53,UBR117252,Customer Cancelled,CUST66886,Uber Go,Gurugram,New Delhi,7.9,41.3,Wait time too long,No ,,No,,,,,,Debit Card
07-Feb-2025,10:55:54,UBR139911,Completed,CUST64063,Uber Auto,Delhi,Rohini,18.8,50.7,,NO,,NO,,167.6,3.3,3.4,5.0,Cash
2025/09/08,01:47:57,UBR169643,Completed, CUST62289,Uber Go,Gurugram,Kashmere Gate,9.8,18.6,,NO,,No,,183.2,4.5,nan,4.8,Cash
2025-07-18,11:46:10,UBR184095,COMPLETED,CUST36408,Go,Ghaziabad,Kashmere Gate,6.4,15.5,NULL,No ,nan,no,,401,11.4,4.3,"""5.0""",debit card
2025-12-19,10:18:30,UBR194262,INCOMPLETE,CUST33553,Uber Auto,Ghaziabad,Rohini,16.2,60.0,-,no,,YES,Route issue,,,nan,,Wallet
2025/09/03,01:24:13,UBR182659,Completed,CUST61555,Uber Go,Connaught Place,null,9.3,0.0,N/A,No ,,NO,,875.2,32.6,N/A,4.5,Debit Card
2025-06-23,18:45:39,UBR162140,Completed,CUST48094,Uber Auto,Rohini,Karol Bagh,14.1,38.3,,No,,No,,119.4,4.3,3.6,5.0,debit card
2025-08-18,10:48:10,UBR180021,COMPLETED,CUST62908,Uber Premier,Gurugram,Janakpuri,10.4,Not Available,,No ,,NO,,628.9,16.1,5.0,4.5,Cash
"July 12, 2025",14:03:34,UBR132030,Completed,CUST35130 ,Uber XL,NEW DELHI,IGI Airport,6.4,28.1,,no,,-,,618.5,24.3,4.5,4.5,
2025-05-08,23:02:58,UBR149574,COMPLETED,CUST35796,Uber Premier,New Delhi Railway Station,Hauz Khas,8.8,33.2,,No,,No,,182.3,9.1,N/A,5.0,UPI
2025-12-19,12:37:10,UBR136746,Completed,cust61369,Uber Premier,Delhi,Karol Bagh,3.5,22.2,,No ,,NO,,756.0,28.7,4.7,4.7,Cash
31/12/2025,19:25:37,UBR177825,Completed,CUST66593,Uber Auto,Rajouri Garden,Saket,8.6,34.4,,No,,NO,,50000,null,4.6,3.9,Cash
2025-12-13,20:36:36,UBR120256,Completed,CUST20916,Uber Auto,Anand Vihar,-,16.3,60.0,,No,,No ,,958.2,27.4,4.3,5.0,credit card
2025-04-06,21:16:14,UBR128835,Completed,CUST55376,Uber Auto,Dwarka,Saket,11.9,43.3,,No,null,No ,,400.7,9.8,4.3,4.8,UPI
2025-03-03,14:00:47,UBR190545,Completed ,CUST63006,Bike,New Delhi Railway Station, delhi,8.2,27.4,-,No ,,No ,,397.7,14.4,5.0,N/A,UPI
2025-03-03,00:23:31,UBR114805,Completed,CUST23850,Uber Go,Faridabad,Cyber City,Not Available,NA,,no,,NO,,266.9,Not Available,4.3,4.8,upi
2025-06-13,16:21:53,UBR147196,Driver Cancelled,CUST66806,Uber Premier,connaught place,Cyber City,13.5,25.1,,NULL,CUSTOMER NOT REACHABLE,No ,,,8.4,,,Wallet
"July 10, 2025",07:37:51,UBR122053,Completed,CUST46077,Moto,Rohini,Kaushambi,,,,no,,no,,245.4,NA,4.3,5 stars,Wallet
2025-01-26,11:41:16,UBR178683,Completed,CUST26793,Moto,New Delhi,IGI Airport,6.3,19.1,,No ,,no,,532.0,20.8,4.5,4.8,Credit Card
2025-03-18,17:13:04,UBR150078,Completed,CUST54438,Uber Auto,Greater Kailash,Dwarka,9.6,42.5,,No,,NO,,182.9,6.6,5.0,4.1,nan
2025-11-19,18:59:07,UBR145622,Completed,CUST28710,Uber Auto,DLF Phase 1,Lajpat Nagar,13.2,48.5,,no,,NO,,574.0,20.5,5.0,N/A,UPI
2025-04-28,11:22:20,UBR116475,Incomplete,CUST43553,Uber Premier,Karol Bagh,MG Road,8.4,27.9,,NO,,Yes ,,237.5,8.2,,,upi
2025-10-28,12:32:01,UBR152147,Customer Cancelled,CUST26061,Uber Premier,Kashmere Gate,Connaught Place,7.2,20.4,Wait time too long,No,NULL,no,,,9.0,,,Wallet
"May 14, 2025",09:17:41,UBR190602,Completed,CUST61950,uber auto,New Delhi,Rajouri Garden,9.8,46.6,,NO,,NO,,770.6,24.8,4.4,4.7,upi
28-Oct-2025,07:23:03,UBR113368,Completed,CUST50874,Bike,Noida Sector 62,New Delhi Railway Station,12.6,48.0,,NO,,NO,,659.3,22.834688549148616,4.5,N/A,UPI
06/03/2025,01:37:04,UBR102032,Completed,CUST22798,Uber Auto,Saket,New Delhi Railway Station,10.1,23.6,,NO,,no,,135.4,Unknown,4.7,4.4,UPI
01-03-2025,07:22:58,UBR106155,Completed ,CUST44256,Go,Dwarka,Lajpat Nagar,12.6,40.6,,no,-,NO,,601.6,30.6,4.9,3.7,N/A
2025-01-15,15:25:41,UBR161833,Completed ,CUST56524,Uber Go,Aerocity,Saket,2.6,12.2,,NO,-,No ,,175,7.3,4.5,4.1,UPI
2025-02-14,18:08:05,UBR162404,Completed,CUST62114,Uber Auto,Hauz Khas,Noida Sector 62,14.7,54.6,,Unknown,Unknown,No,,480.2,11.4,4.8,4.6,Not Available
2025-01-13,17:43:13,UBR167934,completed,CUST23593,Uber Go,NULL,Connaught Place,NULL,34.3,,NO,,no,null,256.2,9.5,4.2,N/A,CreditCard
2025-04-30,09:51:16,UBR194870,Completed,CUST57117,Uber Go,Ghaziabad,Noida Sector 18,0.0,33.9,,No ,,No ,,309.6,9.1,4.4,,Credit Card
2025-07-19,13:32:54,UBR113463,Incomplete,cust51817,Moto,Janakpuri,Not Available,11.5,N/A,,No ,,Yes,Route issue,238.2,10.3,-,,Debit Card
"March 29, 2025",13:28:08,UBR170100,Completed ,CUST56507,Uber Auto,Vaishali,Noida Sector 62,10.0,24.3,,no,,No ,,351.1,11.5,5.5,4.9,Wallet
2025/11/01,16:12:57,UBR193595,Completed ,CUST51679,N/A,Cyber City,New Delhi,9.7,26.3,,no,,No ,,92.3,4.8,4.0,Unknown,UPI
29/08/2025,07:45:35,UBR138507,Completed,CUST52477,Uber Go,Unknown,Ghaziabad,11.7,37.1,,NO,,no,,193.1,6.3,4.7,4.5,Credit Card
2025-10-02,10:13 AM,UBR154795,Completed,CUST74285,UberAuto,Faridabad,Karol Bagh,17.0,58.3,,NO,,No,,144.4,3.0,NULL,4.2,UPI
2025-12-14,,UBR101832,Completed,CUST21800,Uber XL,Hauz Khas,Delhi,15.4,42.6,,No ,,no,,476.6,12.4,5.0,3.9,Cash
2025-04-02,NULL,UBR140592,Cancelled,CUST74754,Moto,IGI Airport,Hauz Khas,13.9,60.0,,YES,Wrong pickup location,No,,,,,,UPI
2025-06-21,06:30:42,UBR104485,Customer Cancelled,CUST60592,Moto,Kashmere Gate,Connaught Place,5.2,32.6,driver asked to cancel,No ,,no,nan,594.5,24.7,,NA,UPI
18/04/2025,17:31:32,UBR165916,Completed,CUST61765,Uber Go,Faridabad,Dwarka,9.3,28.0,,NO,,No ,,211.4,7.6,4.2,4.5,Credit Card
2025-09-06,00:56:23,UBR159513,DRIVER CANCELLED,CUST70276,Uber Go,Kaushambi,Vaishali,5.6,18.5,,Yes, Personal emergency,No ,,135.8,4.3,,,UPI
2025-06-11,3:54 PM,UBR157017,INCOMPLETE,CUST31809,Uber Premier,Vaishali,Lajpat Nagar,6.7,Unknown,,NO,,yes,,78.7,,,4.7,UPI
2025-04-03,16:36:05,UBR115477,Incomplete,CUST73056,Premier,Anand Vihar,Kashmere Gate,11.3,38.2,,No ,,YES,Route issue,,,4.4,,upi
2025-08-31,07:39:32,UBR137344,Completed,CUST58463,UberGo,Anand Vihar,NEW DELHI,,52.3,,NO,,No ,N/A,221.3,6.1,5.0,3.9,Credit Card
10-19-2025,08:38:53,UBR161943,Completed,CUST40572,Uber Auto,New Delhi,Hauz Khas,9.6,37.9,,NO,,No ,,188.3,10.0,4.1,5.0,Cash
2025-08-15,22:06:48,UBR115643,Completed,CUST63976 ,Uber Auto,Hauz Khas,noida sector 62,-,21.2,,NO,,no,,113.6,3.8,5 stars,4.7,debit card
2025-10-06,10:12:51,UBR165188,Driver Cancelled,CUST44975,UberAuto,Unknown,Indirapuram,14.1,NULL,Not Available,NA,Other,No ,,384.3,,,,UPI
2025-08-30,20:08:29,UBR131485,Completed,CUST63633,Bike,Greater Kailash,Indirapuram,16.2,46.1,,NO,,No ,Not Available,637.7,23.8,4.9,5.0,CreditCard
01-26-2025,09:37:21,UBR151899,Incomplete,CUST67231,Moto,Gurugram,New Delhi,7.3,59.0,,No ,,yes,,1208.1,40.0,Not Available,,Credit Card
2025-10-16,17:20:52,UBR127651,Completed,CUST27407,Uber Go,Cyber City,Indirapuram,7.4,47.1,,NO,,No,,791.9,29.0,Not Available,4.4,Credit Card
2025-05-19,01:45:50,UBR164344,DRIVER CANCELLED,CUST20038 ,Uber Auto,Anand Vihar,Janakpuri,8.2,21.1,,Yes ,Vehicle issue,NO,,227.1,,,,Cash
2025-12-13,21:50:46,UBR148235,driver cancelled,CUST62475 ,Moto,Greater Kailash,Dwarka,12.7,53.7,,YES,Unknown,No,,,,,,UPI
2025-11-21,Unknown,UBR181588,Customer Cancelled,CUST21044,Uber Go,Noida Sector 18,DLF Phase 1,N/A,54.8,Wrong pickup location,Not Available,,NO,,515.5,,,,UPI
2025-05-04,8:35 AM,UBR113288,completed,CUST39693,Uber Premier,Aerocity,Gurugram,8.8,40.9,,No,,No ,,225.6,6.7,3.7,4.5,
2025-04-03,6:09 PM,UBR178325,COMPLETED,CUST23747,-,IGI Airport,Connaught Place,9.2,38.6,,No,,no,,310.8,14.2,4.5,4.6,upi
2025-07-24,09:15:10,UBR122534,completed,CUST31883,Uber Auto,Kaushambi,Cyber City,13.1,39.4,,No,,No,,636.1,Unknown,4.1,4.7,Cash
2025-01-25,05:03:31,UBR141185,Completed,,Uber Go,Gurugram,Greater Kailash,null,19.0,,No ,,No,NULL,unknown,12.0,NA,N/A,upi
2025-04-16,07:38:09,UBR182094,Completed ,CUST24580,Uber Auto,Cyber City,Noida Sector 62,9.5,24.4,,no,,No,,120.9,N/A,N/A,4.4,Wallet
2025-08-04,10:07:37,UBR158048,Completed ,,Uber Auto,Rohini,New Delhi Railway Station,NULL,38.0,,No ,,No,,236.9,unknown,"""4.372736453097267""",4.3,Debit Card
2025-09-22,11:22:14,UBR156849,Customer Cancelled,CUST47802,Uber Go,Vaishali,Greater Kailash,3.4,15.0,NA,NO,,NO,,336.8,10.4,,,Cash
14/07/2025,19:08:53,UBR160270,Incomplete,CUST37640,Uber Go,DLF Phase 1,Connaught Place,10.6,27.9,,No ,,YES,Technical issue,,3.6,,,debit card
22/11/2025,2:41 PM,UBR198682,Completed,CUST71650,Premier,Dwarka,Noida Sector 18,7.1,22.6,,No,,No ,,202.7,6.0,5.0,4.9,Debit Card
2025-01-03,14:32:47,UBR114352,Completed,CUST44534,Uber Premier,Kaushambi,Indirapuram,3.1,21.0,,no,,NO,,422.5,25.2,4.4,5.0,UPI
2025-07-24,14:01:44,UBR147948,Completed,nan,Uber Go,Noida Sector 62,Aerocity,10.6,38.5,,No,,No ,,234.2,-,4.0,4.2,UPI
2025-04-22,8:46 AM,UBR116327,Completed,CUST21153,Uber Auto,New Delhi,Hauz Khas,60.0,34.2,N/A,NO,,no,,192.3,7.3,NULL,5.0,upi
2025/12/05,07:12:46,UBR100862,COMPLETED,cust33630,Uber Auto,Hauz Khas,DLF Phase 1,13.8,42.3,,NO,,No,,387.4,10.8,nan,"""4.5560946547797325""",Debit Card
10/07/2025,08:49:25,UBR159392,Incomplete,CUST27594,Bike,Kaushambi,Gurugram,2.4,19.0,,No,,Yes ,Not Available,341.7,,,5.0,Cash
2025-04-18,08:30:56,UBR185864,Completed,CUST67457,Uber XL,Connaught Place,NA,15.5,N/A,,NO,,NO,,193.7,7.1,NULL,4.5,Debit Card
2025-03-10,,UBR187238,Completed,CUST60275,Moto,Delhi,Saket,9.3,41.5,Unknown,No,,no,,434.3,12.5,3.6,N/A,Debit Card
2025-01-14,8:59 PM,UBR106744,INCOMPLETE,CUST37485,uber auto,Cyber City,Vaishali,12.8,45.2,,No,,YES,Driver emergency,,nan,5.0,,CreditCard
2025-03-22,,UBR900415,Completed,CUST64041,Uber Auto,Janakpuri,New Delhi,16.8,56.3,,NULL,,No,,783.5,29.9,3.4,4.5,UPI
2025-09-07,07:17:04,UBR174206,Driver Cancelled,CUST65231,uber auto,Rajouri Garden,Aerocity,10.5,43.8,,YES,Customer asked to cancel,no,,,,,,upi
2025-06-29,4:24 AM,UBR185510,Completed,CUST66804,Uber Premier,Delhi,IGI Airport,4.4,23.7,,no,,No,,751.4,26.6,4.6,"""4.272483710665408""",debit card
2025-05-13,22:16:56,UBR112753,Incomplete,CUST61580,Not Available,Saket,noida sector 62,12.9,50.3,,No,,YES,driver emergency,Not Available,16.4,5.0,,CreditCard
2025-02-05,19:58:26,UBR198550,Cancelled,,Uber Auto,Noida Sector 18,Delhi,8.7,36.7,,yes,Customer not reachable,No,,178.1,,,,Credit Card
2025-03-15,02:57:41,UBR130844,Customer Cancelled,CUST33240,Uber Auto,Vaishali,Saket,8.5,-,Driver asked to cancel,Not Available,,no,,226.7,,Not Available,,upi
2025-03-03,21:44:21,UBR102328,Driver Cancelled,CUST24014,Moto,Vasant Kunj,Faridabad,13.3,39.8,,Yes ,Personal emergency,No,Not Available,540.6,,,,UPI
2025-07-12,10:36:10,UBR186600,completed,CUST41331,Uber Auto,Greater Kailash,Ghaziabad,15.3,57.1,,NO,,No ,,200.7,11.3,4.3,"""4.569841489564814""",Cash
2025-09-18,23:27:36,UBR159271,Completed,CUST29245,Uber Auto,Noida Sector 62,Saket,1.0,5.0,,NO,,No ,,129.5,2.3,N/A,4.2,Credit Card
10-19-2025,21:18:14,UBR166557,Incomplete,CUST33079,Uber Go,Cyber City,Janakpuri,11.0,60.0,,No ,,yes,vehicle breakdown,,21.8,4.4,,Cash
2025-02-24,14:27:56,UBR187936,customer cancelled,CUST35444,Uber Auto,IGI Airport,Kashmere Gate,10.5,24.4,-,No,,NO,,462.7,,,,Debit Card
24-Sep-2025,17:08:13,UBR159299,Completed,CUST22620,NA,Connaught Place,New Delhi Railway Station,12.6,30.1,,No,,No,,449.4,9.7,4.1,4.3,UPI
2025-09-17,23:58:05,UBR164633,Completed ,CUST20993,Moto,Connaught Place,Anand Vihar,11.0,NULL,,No ,,NO,,265.1,12.9,4.0,4.1,Credit Card
2025-09-29,08:52:43,UBR142662,INCOMPLETE,CUST60267,Uber Premier,Janakpuri,Rohini,6.2,28.6,,No ,,Yes ,,339.9,Not Available,4.6,,CreditCard
2025-05-14,12:08:12,UBR155797,CUSTOMER CANCELLED,CUST56951,Premier,Faridabad,Kashmere Gate,6.4,null,CHANGE OF PLANS,no,,No ,,128.8,,,-2.0,nan
2025-01-03,21:54:15,UBR118481,Completed ,CUST65525,moto,Dwarka,Faridabad,13.4,60.0,,No ,,NO,,592.1,24.0,"""4.439647939959864""",4.4,debit card
17-Apr-2025,08:35:57,UBR158140,Completed,cust34534,Uber Go,Hauz Khas,Anand Vihar,21.2,60.0,nan,no,,No ,N/A,72.9,1.6,5.0,3.7,Wallet
,08:33:24,UBR138849,Driver Cancelled,CUST21999,Uber Premier,Lajpat Nagar,DELHI,15.5,nan,,YES,Customer asked to cancel,no,,200.9,Unknown,,NULL,UPI
2025-09-07,20:39:54,UBR133311,Completed,cust57788,Uber Go,Rajouri Garden,Rohini,12.8,51.2,,NA,,NO,,292.9,-,-,4.9,CASH
2025-03-11,13:35:30,UBR127390,Cancelled,,Bike,MG Road,Ghaziabad,11.1,18.7,,Yes ,too far,No ,,162.3,3.8,N/A,,UPI
2025-05-23,7:27 AM,UBR159694,incomplete,CUST46609,Uber XL,Gurugram,Rajouri Garden,13.0,55.0,,NO,,yes,Driver emergency,,,4.9,,Not Available
2025-01-06,7:45 PM,UBR128508,Completed,CUST61324,Uber Go,Rajouri Garden,DLF Phase 1,13.9,49.1,,No ,,NO,,122.7,3.7,-,-,upi
2025-05-07,23:02:49,UBR143770,N/A,CUST65064,Uber Go,Rohini,Vasant Kunj,3.6,,,Not Available,-,NO,,639,20.4,N/A,4.2,UPI
2025-07-11,8:13 AM,UBR131769,Incomplete,CUST36303,N/A,New Delhi,Cyber City,45.0,38.9,Unknown,No ,,Yes ,,null,6.8,,4.2,UPI
2025-11-11,09:34:09,UBR181290,Completed,CUST47037,Bike,Lajpat Nagar,Vasant Kunj,15.3,33.7,,NO,,No,,215.2,5.5,4.2,3.9,UPI
Unknown,08:15:31,UBR195905,completed,CUST57004,Uber Premier,Connaught Place,Indirapuram,10.6,49.5,,No ,,NO,,unknown,10.1,5.0,Unknown,Cash
2025/09/26,09:46:25,UBR125564,DRIVER CANCELLED,CUST26163,Bike,Anand Vihar,Karol Bagh,10.7,43.6,,Yes,NA,N/A,,Not Available,10.8,,,upi
2025-05-09,19:12:04,UBR199220,Customer Cancelled,CUST34139,Uber Go,Lajpat Nagar,Dwarka,18.8,60.0,wrong pickup location,no,,No,,,,,5.5,UPI
24-Apr-2025,04:27:01,UBR129351,driver cancelled,CUST47228,Uber Premier,Greater Kailash,Gurgaon,NULL,46.6,Unknown,Yes ,PERSONAL EMERGENCY,NO,,460.0,21.2,Not Available,-,Cash
2025-05-25,16:34:46,UBR161733,Completed,CUST50687,Uber Go,Anand Vihar,Cyber City,8.0,33.5,,No,,No ,,391.5,13.0,N/A,4.4,N/A
11-Jan-2025,15:23:46,UBR157833,Customer Cancelled,CUST63381,uber auto,Noida Sector 62,Noida Sector 18,5.5,18.6,Other,no,,no,,215.0,12.8,-,,cash
2025-06-25,22:22:29,UBR141774,Completed,CUST52763,moto,Noida Sector 18,Janakpuri,15.0,43.4,,no,null,no,,166.0,6.2,"""4.516088187792137""",4.4,Cash
2025-07-04,12:36:57,UBR152110,Completed,CUST49166,Uber Auto,Karol Bagh,Ghaziabad,7.5,39.0,,No,,No,,697.0,38.2,4.6,4.7,Cash
2025-01-09,05:57:42,UBR131955,CUSTOMER CANCELLED,CUST29920,Uber Auto,Kashmere Gate,Greater Kailash,13.0,35.4,,No,,no,,367.5,14.0,,,CASH
2025-03-29,21:28:38,UBR129146,Completed,CUST43805,Moto,Vasant Kunj,IGI Airport,11.0,47.1,,NO,,NO,,703.0,unknown,4.5,NULL,UPI
2025-10-03,22:14:02,UBR178365,COMPLETED,,Uber Auto,MG Road,New Delhi,6.9,16.9,,No ,,no,,254.8,8.043694748948093,4.6,5 stars,Credit Card
2025-04-30,01:10:22,UBR173308,Completed,CUST29596,Uber XL,Karol Bagh,IGI Airport,7.0,31.3,,NO,,No ,,Not Available,21.3,5.0,4.7,CreditCard
10/02/2025,10:02 PM,UBR102244,Completed,CUST57270,Uber Premier,DLF Phase 1,Unknown,3.6,15.7,,NO,,NULL,,166.4,7.3,5.0,4.0,Cash
2025-08-31,23:13:58,UBR101648,Incomplete,CUST36701,Uber Auto,Not Available,Anand Vihar,7.4,32.1,,No,,Yes ,Vehicle breakdown,421.8,15.7,,,Wallet
15/02/2025,1:17 PM,UBR149019,Customer Cancelled,CUST49839,uber auto,Lajpat Nagar,Delhi,Unknown,22.4,Change of plans,No ,,No ,,,13.5,,Unknown,Credit Card
2025-11-13,18:48:57,UBR116733,Completed,CUST59510,Bike,Aerocity,Greater Kailash,15.8,60.0,,no,,NO,,344.8,10.5,4.5,N/A,Debit Card
03-21-2025,02:43:15,UBR162107,incomplete,CUST72978,uber auto,Gurugram,Noida Sector 18,6.7,Not Available,,NO,,Yes ,,475.9,,,4.9,Wallet
2025-09-17,14:58:31,UBR116246,Customer Cancelled,CUST21759,Bike,Saket,Greater Kailash,2.7,10.2,WAIT TIME TOO LONG,No ,,No ,,,,,,Unknown
"March 01, 2025",17:50:36,UBR125060,Completed,CUST46936,Uber Premier,Lajpat Nagar,Rajouri Garden,7.7,38.8,,No ,,NO,,nan,9.3,3.9730351135474833 stars,3.7,Wallet
2025-12-23,11:47:11,UBR113548,Completed,CUST61321,null,New Delhi Railway Station,N/A,5.6,19.5,,NO,,NO,,118.0,3.8,4.5,3.8,upi
2025-01-14,12:48:23,UBR166728,Completed,CUST62105,uber auto,Greater Kailash,Gurugram,9.9,39.5,,No ,,no,,unknown,-,Not Available,"""4.976981410594838""",UPI
2025-03-19,20:09:24,UBR196656,Completed ,CUST72052,Uber Go,null,Karol Bagh,17.6,Unknown,,No,,no,,502.8,22.7,4.7,4.6,UPI
2025-07-14,12:22:22,UBR168781,Completed,CUST68948,Moto,Dwarka,Lajpat Nagar,1.6,8.0,,No,,No ,,221.4,7.2,3.8,5.0,credit card
2025-02-16,13:57:45,UBR177725,Customer Cancelled,CUST46355,moto,Aerocity,Anand Vihar,11.3,19.4,Wrong pickup location,no,,NO,,,,,,Credit Card
2025-12-12,20:24:00,UBR171793,Incomplete,CUST43382,moto,Anand Vihar,Noida Sector 18,-,60.0,,No ,,Yes ,,,,4.2,,null
2025-07-18,16:18:17,UBR111245,incomplete,CUST42574,Not Available,DLF Phase 1,Delhi,4.5,null,,no,,Yes ,Customer emergency,437.9,13.1,,,UPI
2025-08-23,06:07:15,UBR143818,Incomplete,CUST74522,Uber XL,DLF Phase 1,Hauz Khas,N/A,35.3,,,,yes,,,6.1,,5.0,UPI
2025-12-04,20:43:34,UBR104988,Completed ,,Uber Auto,Janakpuri,Kashmere Gate,12.4,48.1,,No,,no,,259.7,-,NA,5 stars,UPI
2025-02-16,5:25 PM,UBR149299,Completed,CUST32198,UberAuto,Rohini,Dwarka,13.1,48.7,,no,,no,,135.9,4.7,5.0,4.8,UPI
2025-08-22,7:27 PM,UBR199358,Completed,CUST70951,Uber Go,Vasant Kunj,Kashmere Gate,12.2,45.2,,No,,NO,,262.0,11.9,4.7,N/A,upi
2025-07-28,02:40:51,UBR168747,Completed, CUST21197,Uber Auto,Aerocity,Dwarka,5.7,null,Unknown,NO,,NO,,168.2,5.0,5.0,4.6,cash
2025-03-17,12:58:13,UBR151060,Completed,CUST21641,Uber Go,Noida Sector 18,N/A,7.4,29.3,null,NO,,No ,,unknown,15.2,3.3,N/A,
2025-04-10,16:09:15,UBR151943,Driver Cancelled,CUST63022,Uber Auto,DLF Phase 1,Janakpuri,,12.9,,YES,,NO,,,,,,UPI
2025-03-17,09:36:42,UBR165223,Completed,CUST59407,Uber XL,Karol Bagh,Vaishali,6.4,450.0,,no,,no,,258.4,5.7,5.0,Unknown,UPI
2025-02-02,13:34:49,UBR172646,Completed,CUST57259,Uber Auto,Dwarka,Cyber City,3.1,26.1,N/A,NO,,NO,,577.6,32.7,4.7,4.7,Wallet
,19:36:51,UBR146472,Completed,cust37723,Moto,Anand Vihar,NULL,7.0,null,,no,,No,,292.4,11.7,Not Available,4.3,UPI
